"";"TERYT4";"AGE_GROUP";"GENDER";"predykcja"
"620";2008;2;"<45-54>";4,03581880787457
"621";615;2;"<45-54>";6,0641637449511
"622";2002;2;"<45-54>";12,1473768522653
"623";1801;2;"<45-54>";1,93568085539673
"624";601;2;"<45-54>";9,03079483125814
"625";2603;2;"<45-54>";3,22138294639494
"626";812;2;"<45-54>";3,74425932348203
"627";2414;2;"<45-54>";4,66041583322273
"628";2613;2;"<45-54>";4,62320684748308
"629";204;2;"<45-54>";2,80608738969521
"630";1436;2;"<45-54>";2,38644357477053
"631";1810;2;"<45-54>";8,00860857155906
"632";1609;2;"<45-54>";12,9405799946431
"633";1608;2;"<45-54>";5,14758396745556
"634";2011;2;"<45-54>";5,83540915843735
"635";1802;2;"<45-54>";6,50610165164935
"636";1435;2;"<45-54>";6,65337064789252
"637";1201;2;"<45-54>";9,63053391780769
"638";415;2;"<45-54>";10,4338901701797
"639";1437;2;"<45-54>";3,52573183527329
"640";2210;2;"<45-54>";2,82483748881192
"641";3209;2;"<45-54>";7,45477097250603
"642";2402;2;"<45-54>";13,7240896852318
"643";2819;2;"<45-54>";2,53756830948258
"644";3018;2;"<45-54>";5,13710904983027
"645";405;2;"<45-54>";4,34760197981824
"646";2818;2;"<45-54>";3,172121183024
"647";223;2;"<45-54>";14,710184293654
"648";2612;2;"<45-54>";7,2384670164945
"649";1809;2;"<45-54>";4,76855898633879
"650";2801;2;"<45-54>";6,32124208206991
"651";1015;2;"<45-54>";3,20139347362865
"652";1219;2;"<45-54>";11,9457005437871
"653";2010;2;"<45-54>";4,33207562770754
"654";1010;2;"<45-54>";8,10235420758367
"655";613;2;"<45-54>";3,61878089648376
"656";2004;2;"<45-54>";5,16939594430544
"657";2410;2;"<45-54>";10,946486707761
"658";3205;2;"<45-54>";4,77963436647972
"659";1434;2;"<45-54>";23,5598229421203
"660";620;2;"<45-54>";8,61789084725529
"661";212;2;"<45-54>";4,33809698538493
"662";1433;2;"<45-54>";4,71231095288452
"663";2062;2;"<45-54>";7,34068551053155
"664";1814;2;"<45-54>";6,7650792606196
"665";2411;2;"<45-54>";10,7592325130354
"666";1206;2;"<45-54>";32,286951443504
"667";3021;2;"<45-54>";35,7817614789699
"668";2817;2;"<45-54>";6,89784865515594
"669";418;2;"<45-54>";8,07837212893524
"670";210;2;"<45-54>";6,106646811325
"671";2003;2;"<45-54>";4,49393464211113
"672";1607;2;"<45-54>";13,2624774451911
"673";3027;2;"<45-54>";8,35734173117157
"674";1215;2;"<45-54>";7,21822259077798
"675";610;2;"<45-54>";6,46655813280699
"676";2212;2;"<45-54>";9,16832919180461
"677";1601;2;"<45-54>";9,73389564787747
"678";1013;2;"<45-54>";3,75609738293796
"679";811;2;"<45-54>";11,7489150614243
"680";607;2;"<45-54>";9,91356813987634
"681";2809;2;"<45-54>";4,39631422504576
"682";216;2;"<45-54>";6,73363432491157
"683";3010;2;"<45-54>";13,1487456855598
"684";417;2;"<45-54>";2,86687174399233
"685";1430;2;"<45-54>";3,50065290946404
"686";2403;2;"<45-54>";18,6351312129844
"687";612;2;"<45-54>";6,64650183123376
"688";2408;2;"<45-54>";8,02265505037181
"689";403;2;"<45-54>";11,29285850716
"690";2214;2;"<45-54>";9,20993695447112
"691";1005;2;"<45-54>";8,03439584008906
"692";2814;2;"<45-54>";12,408042857146
"693";1805;2;"<45-54>";12,1630786367477
"694";3029;2;"<45-54>";6,02372771496186
"695";2601;2;"<45-54>";8,20844960891484
"696";2001;2;"<45-54>";4,65258569497822
"697";1807;2;"<45-54>";9,61105871431385
"698";2804;2;"<45-54>";6,24510966122815
"699";3013;2;"<45-54>";5,66277731480894
"700";619;2;"<45-54>";4,14637418104479
"701";2812;2;"<45-54>";4,62273462409641
"702";807;2;"<45-54>";3,50511327635783
"703";3031;2;"<45-54>";5,6610096308172
"704";1404;2;"<45-54>";0
"705";3006;2;"<45-54>";5,85634869281151
"706";3015;2;"<45-54>";8,45511597568695
"707";222;2;"<45-54>";5,23023990268593
"708";1461;2;"<45-54>";0
"709";1438;2;"<45-54>";8,34221464662706
"710";209;2;"<45-54>";3,87587025688253
"711";3217;2;"<45-54>";5,63395831953815
"712";2404;2;"<45-54>";13,9279263839594
"713";2807;2;"<45-54>";10,0486912787515
"714";1418;2;"<45-54>";20,6003153437362
"715";1412;2;"<45-54>";16,3943789939213
"716";215;2;"<45-54>";7,20132985859828
"717";214;2;"<45-54>";10,6537855680765
"718";1861;2;"<45-54>";4,81926674735648
"719";1402;2;"<45-54>";9,56187675159292
"720";2605;2;"<45-54>";8,93342536140525
"721";2208;2;"<45-54>";6,26973045372058
"722";2602;2;"<45-54>";8,70449652324307
"723";1021;2;"<45-54>";2,67658788964619
"724";411;2;"<45-54>";3,68665058230395
"725";1009;2;"<45-54>";4,66496253220433
"726";661;2;"<45-54>";5,82357451862842
"727";2607;2;"<45-54>";13,8446049365824
"728";2207;2;"<45-54>";6,79751142514105
"729";2816;2;"<45-54>";6,11433227819728
"730";2479;2;"<45-54>";5,51048815203305
"731";2810;2;"<45-54>";5,86575186423068
"732";1018;2;"<45-54>";4,18365651894501
"733";1001;2;"<45-54>";11,8707354692463
"734";1407;2;"<45-54>";5,08607797791777
"735";1604;2;"<45-54>";7,2993250861666
"736";1006;2;"<45-54>";7,16434623493244
"737";1605;2;"<45-54>";7,83682873529114
"738";3022;2;"<45-54>";5,32956700512014
"739";2009;2;"<45-54>";2,0233103835802
"740";1864;2;"<45-54>";5,36511043360066
"741";1408;2;"<45-54>";12,8405966527626
"742";1818;2;"<45-54>";9,77021745975698
"743";220;2;"<45-54>";7,46492971429335
"744";410;2;"<45-54>";9,5574106752636
"745";804;2;"<45-54>";9,28426173788968
"746";2415;2;"<45-54>";20,0129728633993
"747";3212;2;"<45-54>";4,22962124067527
"748";1213;2;"<45-54>";17,3842085219113
"749";1863;2;"<45-54>";23,9034723273893
"750";2478;2;"<45-54>";23,4625571948537
"751";2202;2;"<45-54>";7,7330823914494
"752";409;2;"<45-54>";4,31026034761766
"753";1262;2;"<45-54>";12,5078240220966
"754";3214;2;"<45-54>";13,1066618778725
"755";413;2;"<45-54>";4,6732589599176
"756";226;2;"<45-54>";4,71676085471817
"757";213;2;"<45-54>";3,97909903609491
"758";3218;2;"<45-54>";4,03845278166758
"759";3030;2;"<45-54>";7,33692330714128
"760";402;2;"<45-54>";9,25299366632667
"761";3213;2;"<45-54>";4,97576411147001
"762";1420;2;"<45-54>";9,45177997029987
"763";862;2;"<45-54>";16,5930887165618
"764";1016;2;"<45-54>";13,6348135885049
"765";208;2;"<45-54>";18,9559661253464
"766";2215;2;"<45-54>";21,2959279643633
"767";3211;2;"<45-54>";7,81443902246671
"768";1014;2;"<45-54>";12,4113655019633
"769";3020;2;"<45-54>";5,68647628101775
"770";3203;2;"<45-54>";6,04724203442995
"771";3012;2;"<45-54>";8,78754296635716
"772";664;2;"<45-54>";8,89455950046752
"773";1414;2;"<45-54>";6,96044641346232
"774";1203;2;"<45-54>";15,3253194920452
"775";1417;2;"<45-54>";11,5524557765839
"776";3005;2;"<45-54>";5,02076789492867
"777";2413;2;"<45-54>";16,2103889394413
"778";2407;2;"<45-54>";7,72613577045562
"779";2005;2;"<45-54>";5,05718954502443
"780";2609;2;"<45-54>";9,57124843002335
"781";1610;2;"<45-54>";5,2764437451909
"782";3206;2;"<45-54>";10,6513268229714
"783";3025;2;"<45-54>";6,0420649138184
"784";211;2;"<45-54>";14,246082922443
"785";201;2;"<45-54>";8,62178177961006
"786";2803;2;"<45-54>";6,65342253147959
"787";3202;2;"<45-54>";4,17745291318645
"788";1406;2;"<45-54>";8,81790290950391
"789";3028;2;"<45-54>";6,10682410874155
"790";3009;2;"<45-54>";9,75045713873482
"791";1212;2;"<45-54>";12,1996283876123
"792";810;2;"<45-54>";9,76686944333349
"793";2203;2;"<45-54>";6,3263610980526
"794";3061;2;"<45-54>";13,4498485685493
"795";3024;2;"<45-54>";8,22653207986186
"796";614;2;"<45-54>";11,2567365488349
"797";2406;2;"<45-54>";7,77271058880259
"798";1427;2;"<45-54>";5,24294331062823
"799";3216;2;"<45-54>";4,81758558197119
"800";2472;2;"<45-54>";15,7312753592218
"801";1413;2;"<45-54>";6,16604607978161
"802";802;2;"<45-54>";7,17129311097859
"803";3023;2;"<45-54>";6,24151096287562
"804";2815;2;"<45-54>";10,8182677845155
"805";3017;2;"<45-54>";17,8432327826008
"806";3019;2;"<45-54>";14,8114040105921
"807";2412;2;"<45-54>";6,89096594248771
"808";2808;2;"<45-54>";5,70668331469784
"809";219;2;"<45-54>";18,6660973395939
"810";3207;2;"<45-54>";4,41459204608371
"811";3011;2;"<45-54>";9,15504785331808
"812";2061;2;"<45-54>";35,8874306944858
"813";3002;2;"<45-54>";8,43863966591978
"814";1208;2;"<45-54>";3,98003011706119
"815";1063;2;"<45-54>";6,5683887364011
"816";2263;2;"<45-54>";13,9266815005471
"817";1008;2;"<45-54>";14,1119975987061
"818";604;2;"<45-54>";5,90083308316946
"819";3004;2;"<45-54>";8,26801740799157
"820";3208;2;"<45-54>";9,3425014227153
"821";1464;2;"<45-54>";10,2568991395145
"822";3026;2;"<45-54>";6,1053619994076
"823";1012;2;"<45-54>";11,1336272741729
"824";617;2;"<45-54>";7,68540613274206
"825";2211;2;"<45-54>";9,41177987956197
"826";2861;2;"<45-54>";14,0080401303145
"827";1661;2;"<45-54>";13,3467920206861
"828";1421;2;"<45-54>";20,197709856542
"829";808;2;"<45-54>";5,20748615530419
"830";3001;2;"<45-54>";4,25314713162075
"831";1020;2;"<45-54>";16,9624451382645
"832";3201;2;"<45-54>";4,85888170455217
"833";2611;2;"<45-54>";9,48779346692907
"834";3014;2;"<45-54>";3,60311452442194
"835";1003;2;"<45-54>";4,80752810362595
"836";2477;2;"<45-54>";17,3062178269198
"837";3003;2;"<45-54>";16,407648884242
"838";1463;2;"<45-54>";28,0803872185062
"839";2462;2;"<45-54>";23,3576705434506
"840";1017;2;"<45-54>";8,56829560995505
"841";1011;2;"<45-54>";4,18588845185597
"842";407;2;"<45-54>";21,3470608085338
"843";2405;2;"<45-54>";12,250315059834
"844";809;2;"<45-54>";7,6067343481735
"845";462;2;"<45-54>";13,8700874455254
"846";2209;2;"<45-54>";6,79096911976232
"847";1603;2;"<45-54>";11,8863741559356
"848";2661;2;"<45-54>";27,3675753033439
"849";2206;2;"<45-54>";7,29219131703217
"850";2811;2;"<45-54>";3,85707041087458
"851";3210;2;"<45-54>";7,63009924636585
"852";225;2;"<45-54>";9,5470156613851
"853";1428;2;"<45-54>";8,90283194582578
"854";2063;2;"<45-54>";8,65595317363916
"855";419;2;"<45-54>";9,72717471231062
"856";2467;2;"<45-54>";8,11736987631824
"857";3063;2;"<45-54>";8,98256667040788
"858";2806;2;"<45-54>";6,06751022457183
"859";1002;2;"<45-54>";11,838116645114
"860";1004;2;"<45-54>";6,08082081708635
"861";2476;2;"<45-54>";6,98597342939823
"862";2401;2;"<45-54>";19,5073637100693
"863";803;2;"<45-54>";6,89746830910228
"864";3215;2;"<45-54>";8,80136535600898
"865";2409;2;"<45-54>";8,09982118739132
"866";2416;2;"<45-54>";13,767374593373
"867";2461;2;"<45-54>";17,7031053516745
"868";1862;2;"<45-54>";7,04228476008144
"869";2463;2;"<45-54>";14,9626964649478
"870";1019;2;"<45-54>";6,86424663849776
"871";663;2;"<45-54>";40,8489536377982
"872";2471;2;"<45-54>";7,63460557094541
"873";463;2;"<45-54>";30,0335196301525
"874";3261;2;"<45-54>";12,1181258212971
"875";2610;2;"<45-54>";9,75359166967018
"876";1062;2;"<45-54>";8,04873582231861
"877";401;2;"<45-54>";6,89108144463196
"878";262;2;"<45-54>";14,2396712303588
"879";1263;2;"<45-54>";13,6107299139748
"880";2469;2;"<45-54>";34,2954282276086
"881";2466;2;"<45-54>";24,7421570112475
"882";1261;2;"<45-54>";109,600577505538
"883";2473;2;"<45-54>";19,5645198141878
"884";2262;2;"<45-54>";32,050396767103
"885";461;2;"<45-54>";50,4171523048162
"886";2862;2;"<45-54>";24,6952338823002
"887";261;2;"<45-54>";11,415772208449
"888";3262;2;"<45-54>";47,4397022957213
"889";2261;2;"<45-54>";59,4698258023067
"890";207;2;"<45-54>";5,14466427443797
"891";464;2;"<45-54>";16,1441750140586
"892";1465;2;"<45-54>";226,16332973443
"893";1462;2;"<45-54>";16,5908781856877
"894";221;2;"<45-54>";23,2142223432687
"895";3263;2;"<45-54>";5,04946656529445
"896";2464;2;"<45-54>";33,6950070030958
"897";1061;2;"<45-54>";98,2739467153931
"898";2475;2;"<45-54>";27,8277831694553
"899";2264;2;"<45-54>";4,52856565114987
"900";1806;3;"<55-64>";6,65640015199644
"901";2012;3;"<55-64>";3,19290452115296
"902";1415;3;"<55-64>";6,48787330297998
"903";1207;3;"<55-64>";15,3142236269177
"904";2007;3;"<55-64>";4,33488799811217
"905";1815;3;"<55-64>";7,55064900220561
"906";412;3;"<55-64>";4,71849052242739
"907";1816;3;"<55-64>";16,6205125173335
"908";1210;3;"<55-64>";17,8906276566146
"909";2006;3;"<55-64>";4,51358147686728
"910";1819;3;"<55-64>";5,00400388612071
"911";1204;3;"<55-64>";6,43229606099829
"912";618;3;"<55-64>";9,2533277742115
"913";1216;3;"<55-64>";20,6601179604101
"914";1812;3;"<55-64>";7,76261738199677
"915";1813;3;"<55-64>";8,5007130513601
"916";1409;3;"<55-64>";3,48393114772659
"917";1211;3;"<55-64>";20,0980837981149
"918";2608;3;"<55-64>";5,16260125465714
"919";1202;3;"<55-64>";10,763514440653
"920";217;3;"<55-64>";6,2188486873445
"921";1214;3;"<55-64>";3,33875317787552
"922";1425;3;"<55-64>";18,3441880871698
"923";2013;3;"<55-64>";3,74120055031924
"924";2417;3;"<55-64>";21,8425375897311
"925";1401;3;"<55-64>";4,57418016388438
"926";608;3;"<55-64>";11,8809823839971
"927";1426;3;"<55-64>";8,76709484417887
"928";609;3;"<55-64>";20,7906913483449
"929";1803;3;"<55-64>";14,6811349935381
"930";1205;3;"<55-64>";12,469823278282
"931";218;3;"<55-64>";4,42059590773177
"932";1811;3;"<55-64>";18,1462674310167
"933";1817;3;"<55-64>";10,4841094120118
"934";1209;3;"<55-64>";14,553856618478
"935";1804;3;"<55-64>";14,8614821857624
"936";416;3;"<55-64>";4,99417208346017
"937";616;3;"<55-64>";8,29608315597453
"938";1416;3;"<55-64>";9,36028150830797
"939";3007;3;"<55-64>";9,12615341988079
"940";1217;3;"<55-64>";8,45851097290803
"941";2014;3;"<55-64>";4,74134601839172
"942";1403;3;"<55-64>";12,3029582043246
"943";1218;3;"<55-64>";19,0882052319357
"944";2205;3;"<55-64>";15,6124201665491
"945";1007;3;"<55-64>";10,0566502219889
"946";2201;3;"<55-64>";9,5906427898924
"947";408;3;"<55-64>";9,87854722857824
"948";2216;3;"<55-64>";5,81435182328681
"949";1808;3;"<55-64>";7,77882562477738
"950";3016;3;"<55-64>";7,70244077628164
"951";2805;3;"<55-64>";8,95731630902641
"952";2008;3;"<55-64>";4,58546289116897
"953";615;3;"<55-64>";7,9006920108874
"954";2002;3;"<55-64>";15,7596876787849
"955";1801;3;"<55-64>";2,52086551722126
"956";601;3;"<55-64>";13,2044553397494
"957";2603;3;"<55-64>";3,37412777480554
"958";812;3;"<55-64>";5,24473319432185
"959";2414;3;"<55-64>";7,86475873735421
"960";2613;3;"<55-64>";7,07830699204868
"961";204;3;"<55-64>";4,96189391817018
"962";1436;3;"<55-64>";3,62995275217003
"963";1810;3;"<55-64>";7,52229575030708
"964";1609;3;"<55-64>";16,4871285621219
"965";1608;3;"<55-64>";8,6497454536176
"966";2011;3;"<55-64>";8,50561841103474
"967";1802;3;"<55-64>";8,45020902080922
"968";1435;3;"<55-64>";10,330641126089
"969";1201;3;"<55-64>";11,6139689708161
"970";415;3;"<55-64>";14,0252612381198
"971";1437;3;"<55-64>";4,55201092643865
"972";2210;3;"<55-64>";4,46596072040707
"973";3209;3;"<55-64>";9,76112825699223
"974";2402;3;"<55-64>";21,952298311305
"975";2819;3;"<55-64>";2,48565637277413
"976";3018;3;"<55-64>";6,64369691066195
"977";405;3;"<55-64>";6,4575904046232
"978";2818;3;"<55-64>";4,32904777367995
"979";223;3;"<55-64>";22,8937175119793
"980";2612;3;"<55-64>";11,1765145680683
"981";1809;3;"<55-64>";6,03025922639464
"982";2801;3;"<55-64>";8,1564031585405
"983";1015;3;"<55-64>";5,06659123214648
"984";1219;3;"<55-64>";13,9681289085592
"985";2010;3;"<55-64>";3,99109244323688
"986";1010;3;"<55-64>";11,0356036870096
"987";613;3;"<55-64>";4,81295724317865
"988";2004;3;"<55-64>";6,42403504351387
"989";2410;3;"<55-64>";17,9014718220382
"990";3205;3;"<55-64>";7,14561651082522
"991";1434;3;"<55-64>";30,9473679870558
"992";620;3;"<55-64>";13,6381732104616
"993";212;3;"<55-64>";6,31899013620558
"994";1433;3;"<55-64>";7,09207120756217
"995";2062;3;"<55-64>";11,1949504340084
"996";1814;3;"<55-64>";5,70570951055035
"997";2411;3;"<55-64>";15,036755285605
"998";1206;3;"<55-64>";40,0236172669723
"999";3021;3;"<55-64>";51,4708158791996
"1000";2817;3;"<55-64>";9,25298576422236
"1001";418;3;"<55-64>";10,8658891312637
"1002";210;3;"<55-64>";9,53288795803268
"1003";2003;3;"<55-64>";6,93390215026068
"1004";1607;3;"<55-64>";18,5742704624227
"1005";3027;3;"<55-64>";15,0344629603176
"1006";1215;3;"<55-64>";10,361855391316
"1007";610;3;"<55-64>";8,72181611129685
"1008";2212;3;"<55-64>";11,7678090061109
"1009";1601;3;"<55-64>";12,2742046055338
"1010";1013;3;"<55-64>";3,98877835522993
"1011";811;3;"<55-64>";15,4262394643691
"1012";607;3;"<55-64>";14,2367852137982
"1013";2809;3;"<55-64>";6,22746957055422
"1014";216;3;"<55-64>";9,96753097969876
"1015";3010;3;"<55-64>";17,2057083798696
"1016";417;3;"<55-64>";5,77013148937173
"1017";1430;3;"<55-64>";5,66376790239777
"1018";2403;3;"<55-64>";23,9700753895937
"1019";612;3;"<55-64>";8,4077522146098
"1020";2408;3;"<55-64>";16,0162834418636
"1021";403;3;"<55-64>";18,0608316158408
"1022";2214;3;"<55-64>";16,5109135712633
"1023";1005;3;"<55-64>";12,3320380951705
"1024";2814;3;"<55-64>";16,0686881753529
"1025";1805;3;"<55-64>";15,5323324246036
"1026";3029;3;"<55-64>";7,82776530377252
"1027";2601;3;"<55-64>";10,3750234898803
"1028";2001;3;"<55-64>";5,49648911393373
"1029";1807;3;"<55-64>";13,5029605294154
"1030";2804;3;"<55-64>";8,47560963055044
"1031";3013;3;"<55-64>";8,21739527957405
"1032";619;3;"<55-64>";5,26022665675016
"1033";2812;3;"<55-64>";5,29776984657616
"1034";807;3;"<55-64>";4,75761122189408
"1035";3031;3;"<55-64>";8,18998161127622
"1036";1404;3;"<55-64>";5,79564057131809
"1037";3006;3;"<55-64>";11,6764690339271
"1038";3015;3;"<55-64>";11,2435161967669
"1039";222;3;"<55-64>";7,25420501747088
"1040";1461;3;"<55-64>";0
"1041";1438;3;"<55-64>";12,3132460829493
"1042";209;3;"<55-64>";7,63453976459642
"1043";3217;3;"<55-64>";7,90984692664479
"1044";2404;3;"<55-64>";19,8955417452294
"1045";2807;3;"<55-64>";13,0744021611654
"1046";1418;3;"<55-64>";25,8801688371396
"1047";1412;3;"<55-64>";20,1469532211909
"1048";215;3;"<55-64>";13,5060027191364
"1049";214;3;"<55-64>";15,2853620423539
"1050";1861;3;"<55-64>";6,11040131847679
"1051";1402;3;"<55-64>";10,7657906641008
"1052";2605;3;"<55-64>";13,3941937154049
"1053";2208;3;"<55-64>";7,95793970796291
"1054";2602;3;"<55-64>";14,8155618113711
"1055";1021;3;"<55-64>";3,57930272950218
"1056";411;3;"<55-64>";6,32367797977753
"1057";1009;3;"<55-64>";6,83309776686279
"1058";661;3;"<55-64>";10,7647899889028
"1059";2607;3;"<55-64>";19,6415274709595
"1060";2207;3;"<55-64>";11,721949883309
"1061";2816;3;"<55-64>";8,13942004611634
"1062";2479;3;"<55-64>";10,4604641111156
"1063";2810;3;"<55-64>";8,56359120837039
"1064";1018;3;"<55-64>";4,03770045403546
"1065";1001;3;"<55-64>";22,3169169554909
"1066";1407;3;"<55-64>";9,89971345789697
"1067";1604;3;"<55-64>";9,24806309686716
"1068";1006;3;"<55-64>";9,51152379227057
"1069";1605;3;"<55-64>";9,7144271197089
"1070";3022;3;"<55-64>";10,0743865329484
"1071";2009;3;"<55-64>";2,44318848447228
"1072";1864;3;"<55-64>";9,61389803439463
"1073";1408;3;"<55-64>";19,3753844465056
"1074";1818;3;"<55-64>";16,7248081850522
"1075";220;3;"<55-64>";12,1896304534573
"1076";410;3;"<55-64>";11,5672044049868
"1077";804;3;"<55-64>";13,4507195718943
"1078";2415;3;"<55-64>";20,3566070867317
"1079";3212;3;"<55-64>";5,95630200278613
"1080";1213;3;"<55-64>";24,8394250413725
"1081";1863;3;"<55-64>";36,1355326636973
"1082";2478;3;"<55-64>";32,4714686594214
"1083";2202;3;"<55-64>";13,2659733090392
"1084";409;3;"<55-64>";7,26142339911412
"1085";1262;3;"<55-64>";10,8790114098583
"1086";3214;3;"<55-64>";18,1460945501086
"1087";413;3;"<55-64>";5,83270567923795
"1088";226;3;"<55-64>";7,03455586772339
"1089";213;3;"<55-64>";6,23846034376161
"1090";3218;3;"<55-64>";6,27946869113554
"1091";3030;3;"<55-64>";11,3350132404042
"1092";402;3;"<55-64>";11,9792854991292
"1093";3213;3;"<55-64>";7,2350691313909
"1094";1420;3;"<55-64>";13,857869225765
"1095";862;3;"<55-64>";27,5654237731367
"1096";1016;3;"<55-64>";16,5071297076245
"1097";208;3;"<55-64>";25,6398356815568
"1098";2215;3;"<55-64>";30,4998820710197
"1099";3211;3;"<55-64>";13,9000646616791
"1100";1014;3;"<55-64>";16,3090784928242
"1101";3020;3;"<55-64>";9,15590116589546
"1102";3203;3;"<55-64>";8,77331083030851
"1103";3012;3;"<55-64>";11,5912048003426
"1104";664;3;"<55-64>";13,8404130071316
"1105";1414;3;"<55-64>";12,1076001837896
"1106";1203;3;"<55-64>";19,5566940834473
"1107";1417;3;"<55-64>";17,8257421235037
"1108";3005;3;"<55-64>";6,44306545707771
"1109";2413;3;"<55-64>";23,5712235836223
"1110";2407;3;"<55-64>";8,17978501864044
"1111";2005;3;"<55-64>";6,5087538960037
"1112";2609;3;"<55-64>";12,6190126469749
"1113";1610;3;"<55-64>";8,05508784262136
"1114";3206;3;"<55-64>";13,9692740523247
"1115";3025;3;"<55-64>";9,23492407495613
"1116";211;3;"<55-64>";20,4015754631942
"1117";201;3;"<55-64>";14,1978272713
"1118";2803;3;"<55-64>";10,3081473112806
"1119";3202;3;"<55-64>";6,93798964354858
"1120";1406;3;"<55-64>";14,0603336005211
"1121";3028;3;"<55-64>";8,72642492323404
"1122";3009;3;"<55-64>";13,1094994017555
"1123";1212;3;"<55-64>";17,0493267859438
"1124";810;3;"<55-64>";12,1194567662671
"1125";2203;3;"<55-64>";7,92004006065061
"1126";3061;3;"<55-64>";21,3577562116493
"1127";3024;3;"<55-64>";12,3013824908894
"1128";614;3;"<55-64>";18,3433455259873
"1129";2406;3;"<55-64>";11,5115370999848
"1130";1427;3;"<55-64>";7,97822438472459
"1131";3216;3;"<55-64>";8,02070029934936
"1132";2472;3;"<55-64>";27,0084386580611
"1133";1413;3;"<55-64>";9,91032968630758
"1134";802;3;"<55-64>";8,74212752038713
"1135";3023;3;"<55-64>";8,98693592175129
"1136";2815;3;"<55-64>";15,0004446518224
"1137";3017;3;"<55-64>";26,4769320236845
"1138";3019;3;"<55-64>";22,0951813679931
"1139";2412;3;"<55-64>";12,5246042059658
"1140";2808;3;"<55-64>";11,3771228052112
"1141";219;3;"<55-64>";28,8003347079856
"1142";3207;3;"<55-64>";7,73911012664975
"1143";3011;3;"<55-64>";12,0114430546223
"1144";2061;3;"<55-64>";53,7682175583689
"1145";3002;3;"<55-64>";12,688037213877
"1146";1208;3;"<55-64>";6,17325489158929
"1147";1063;3;"<55-64>";9,44059146878806
"1148";2263;3;"<55-64>";17,9273662625719
"1149";1008;3;"<55-64>";22,4114283326238
"1150";604;3;"<55-64>";9,53057111171911
"1151";3004;3;"<55-64>";13,5927491070641
"1152";3208;3;"<55-64>";15,2874204645464
"1153";1464;3;"<55-64>";13,282508629183
"1154";3026;3;"<55-64>";7,94725792477419
"1155";1012;3;"<55-64>";18,7249045047016
"1156";617;3;"<55-64>";12,3041913157008
"1157";2211;3;"<55-64>";11,6775803042898
"1158";2861;3;"<55-64>";26,7280591842318
"1159";1661;3;"<55-64>";24,390422454409
"1160";1421;3;"<55-64>";30,9040238494922
"1161";808;3;"<55-64>";8,72103735180264
"1162";3001;3;"<55-64>";6,08712618205688
"1163";1020;3;"<55-64>";26,172722112989
"1164";3201;3;"<55-64>";7,14215101458108
"1165";2611;3;"<55-64>";15,9051724782416
"1166";3014;3;"<55-64>";6,344919425025
"1167";1003;3;"<55-64>";6,98381080592476
"1168";2477;3;"<55-64>";25,7758989352456
"1169";3003;3;"<55-64>";23,5543642374791
"1170";1463;3;"<55-64>";42,4253737152446
"1171";2462;3;"<55-64>";36,1339519514941
"1172";1017;3;"<55-64>";11,7695780555531
"1173";1011;3;"<55-64>";5,92452937884247
"1174";407;3;"<55-64>";32,9703355743678
"1175";2405;3;"<55-64>";19,029569326624
"1176";809;3;"<55-64>";11,2610998817667
"1177";462;3;"<55-64>";22,2232717586882
"1178";2209;3;"<55-64>";9,79371287222348
"1179";1603;3;"<55-64>";15,5306958933098
"1180";2661;3;"<55-64>";40,5182041582742
"1181";2206;3;"<55-64>";9,14719976457535
"1182";2811;3;"<55-64>";5,15541381631255
"1183";3210;3;"<55-64>";9,86911202834767
"1184";225;3;"<55-64>";19,3308609428325
"1185";1428;3;"<55-64>";14,1885644541414
"1186";2063;3;"<55-64>";8,63572456413728
"1187";419;3;"<55-64>";13,4520471464033
"1188";2467;3;"<55-64>";19,315163386268
"1189";3063;3;"<55-64>";13,8566013447737
"1190";2806;3;"<55-64>";7,03588794498089
"1191";1002;3;"<55-64>";16,0223173423978
"1192";1004;3;"<55-64>";9,19817472309868
"1193";2476;3;"<55-64>";5,79436746823057
"1194";2401;3;"<55-64>";32,6924986577423
"1195";803;3;"<55-64>";9,24214231862084
"1196";3215;3;"<55-64>";11,8577231570085
"1197";2409;3;"<55-64>";11,8071951150291
"1198";2416;3;"<55-64>";20,9339050412603
"1199";2461;3;"<55-64>";35,4751797613877
"1200";1862;3;"<55-64>";11,643499223026
"1201";2463;3;"<55-64>";19,6792276734938
"1202";1019;3;"<55-64>";11,6227016759108
"1203";663;3;"<55-64>";67,663192456747
"1204";2471;3;"<55-64>";12,4006006492248
"1205";463;3;"<55-64>";44,1357410260993
"1206";3261;3;"<55-64>";24,3390897099343
"1207";2610;3;"<55-64>";13,3022654453843
"1208";1062;3;"<55-64>";15,439596661896
"1209";401;3;"<55-64>";7,95303993603847
"1210";262;3;"<55-64>";21,2767012158028
"1211";1263;3;"<55-64>";23,3637797391308
"1212";2469;3;"<55-64>";63,8131893111785
"1213";2466;3;"<55-64>";38,6296258611202
"1214";1261;3;"<55-64>";148,914501438188
"1215";2473;3;"<55-64>";30,3740560320017
"1216";2262;3;"<55-64>";50,1577917234413
"1217";461;3;"<55-64>";76,147198046752
"1218";2862;3;"<55-64>";37,6251140706063
"1219";261;3;"<55-64>";18,4876928588479
"1220";3262;3;"<55-64>";91,3048640321607
"1221";2261;3;"<55-64>";90,8060135525573
"1222";207;3;"<55-64>";7,13478889939604
"1223";464;3;"<55-64>";25,6357264044865
"1224";1465;3;"<55-64>";347,001019538412
